title,product,rating,text,rew_body,reviews
Home Dynamix Catalina Area Rug Scatter,Furniture,5,nice color saturation; perfect for my office. It's a little light in weight but for the price you can't ask for more,0.5023,positive
Leather Armrest Organizer,Furniture,2,"The look of it is fine - definitely more attractive than other caddies. The functionality leaves something to be desired.  The &#34;grips&#34; on the reverse side do not do the job of holding the caddy in place, even when empty.  The side without the pockets would need to be tucked under a cushion to hold the caddy in place and, depending on the deepness of your cushions, it may not be long enough to tuck.  Might be best used bedside, tucked between mattress and box spring.  Holds at least 3 remotes, 4 if they are narrow, but not much else.  Has a pungent odor that has not completely dissipated in the week that I've had it.  If you want form over function, go with this and I would recommend airing it out outside for at least a week.",0.8688,positive
ACME Arcadia Recliner,Furniture,5,"Great chair, a little smaller than a normal recliner. Fits perfectly in out bedroom. Won't support anyone 250, without getting wobbly. But would buy another one, great purchase.",0.8799,positive
High Back Black Computer Desk Leather Ergonomic Office Executive Chair w/Heavy Duty Metal Base O7,Furniture,4,It's very nice looking but already has pieces coming off-not great quality.  Wouldn't buy another one based on this one.,0.827,positive
2 x Acrylic Hydraulic Lift Adjustable Counter Bar Stool Dining Chair Clear -Pack of 2 (2012),Furniture,4,"Very easy to put together.  instructions are clear and everything needed is in the box.  Love how they adjust, the foot rest and the swivel.  One chair doesn't keep it's 'setting'....  Being Acrylic they are a little slippery to sit on.  I may make some chair pads with non slip material.  The backs are shorter than I thought they would be and as I ordered clear they don't add much accent to the room from the counter side.  All that said they go pretty well with our modern kitchen look.<br /><br />One item of note is the metal 'disc' that is between the seat and the upper part of the stool will 'dent' when you tighten the screws from the lever mechanism that moves the chair up and down.  Now I have little marks when looking down at the seat.  Disappointed in that.....",0.9117,positive
Bobkona Seattle Microfiber Sofa and Loveseat 2-Piece Set in Saddle Color,Furniture,5,Worth it.,0.2263,positive
Jestik TV Wall Mount,Furniture,5,"Very happy about the price, the speed of delivery and the ease of putting it up! Happy customer!",0.8951,positive
Generation Chair by Knoll - High Performance Arms - Dark Grey Frame - Back and Seat: Dark Grey Bluemarine,Furniture,5,"Nothing compares to this awesome chair - it is by far the most comfortable chair I've ever sat in.<br />I've owned an Aeron for 12 years, sold,<br />I've sat in a new Aeron, lame<br />I've sat in the top of the line Steelcase, lame<br /><br />Admittedly I broke the lumbar support too. I personally would use a different plastic that is less brittle for this part of the chair.",0.8798,positive
Bamboo Folding Chair w Armrest - Set of 2,Furniture,5,I love them...they are just what I was looking for.,0.6369,positive
"Brentwood Intrigue 7-Inch Quilted Inner Spring Mattress, Made in the USA",Furniture,5,"I thought for sure I would be buying a one star review after opening this product and testing it. The mattress was so.... not dense? I literally could step through it and I'm 110lbs. I bought this bed for my 10 month old daughter and it is actually serving it's purpose quite nicely. The mattress is low enough to the floor so she can crawl off it herself, we had been cosleeping and my bed was much too high it was giving me a heart attack. So she sleeps on this mattress on the floor next to the wall and my bed. Nice and safe! She's sleeping great on the mattress too. I found it uncomfortable at first but my body does not ache at all if I have to sleep on it with her for an extended amount of time. My mind THINKS it is uncomfortable but I don't think it really is. It feels flimsy, but it's working for us. I don't have a truck and this was delivered to my door in a box, in 2 days from across the country. I think I got a good deal all and all. Baby is safe, Mama is happy. The end!",0.9672,positive
"Best Price Mattress 6-Inch Memory Foam Mattress, Twin",Furniture,5,My daughter loves it. Soft.,0.5719,positive
"Classic Brands Instant Foundation for Bed Mattress, Easy To Assemble Box Spring",Furniture,5,Really nice and easy to put together,0.7397,positive
Apache Mills Cushion Comfort Cabernet Kitchen Mat,Furniture,3,It is in front of my kitchen sink. It is cushy under my feet. It's not thin but not thick enough for me. Over all I am happy.,0.7227,positive
Coaster Traditional Cherry Finish Bar Unit w/Wine Rack Sink Drawers,Furniture,5,The bar is gorgeous!  Its much better in person than the picture shows. The bar is more cherry red than the picture depicts. My husband loves it! This bar is highly recommended!,0.927,positive
"Tot Tutors Kids' Toy Organizer With Storage Bins, Espresso",Furniture,5,This organizer has made craft time for my 5 yr old and 2 yr old much more fun and easy!,0.7934,positive
"13"" Sleep Master Euro Top Spring Mattress & Bi-Fold Box Spring Set",Furniture,5,It's everything don't notice anyone next to me 👍👍👍👍👍,0,neutral
"DHP 6 inch Coil Futon Mattress with CertiPUR-US certified foam, Merlot",Furniture,5,"So far so good, haven't tried folding it but looks and feels great. No odor",0.7495,positive
Folding Shopping Cart - VersaCart Transit Utility Cart - Transport Up to 120 Pounds (Water-Resistant Heavy Duty Canvas),Furniture,5,"I've needed to use carts for 10 years due to rheumatoid arthritis.  This one is the lightest, strongest, easiest to use I have ever owned.  My search for the best cart is over.",0.872,positive
"Cheetah Mounts ALAMB Articulating Arm (15” Extension) TV Wall Mount Bracket for 12-24” TVs and Displays up to VESA 100 and up to 40lbs, Including a 10’ Twisted Veins HDMI Cable",Furniture,5,Very Good,0.4927,positive
"Flash Furniture Overstuffed Executive Office Chair - Black, High-Back",Furniture,4,"It wasn't easy to assemble. Required lot of time, power and patience. But if I talk about comfort, it is a great choice! I am happy with the chair and would recommend to anyone who is okay putting some time assembling it.",0.9645,positive
"Altra Furniture Adjustable Laptop Stand for Home Office, Black Finish",Furniture,5,Very sturdy stand... just what I was looking for.,0,neutral
Flash Furniture Contemporary Beige Vinyl Kids Recliner with Cup Holder and Headrest,Furniture,4,Our Grand daughter loves her chair.  It seems like a quality chair and we've heard no complaints.,0.8875,positive
